GEOID,STATEFP,STATE,COUNTYFP,COUNTY,POP_25OV22,N_HSDIP22,HS_DIP22,SOM_COLL22,ASSO_DEG22,BACH_DEG22,MAST_DEG22,PROF_DEG22,DOCT_DEG22
26163541700,26, Michigan,163, Wayne County,1891,136,557,685,123,339,41,0,10
26163541800,26, Michigan,163, Wayne County,1700,259,869,385,61,74,28,23,1
26163542100,26, Michigan,163, Wayne County,3026,388,1153,922,179,254,122,8,0
26163542200,26, Michigan,163, Wayne County,2724,306,1004,677,356,160,195,26,0
26163542300,26, Michigan,163, Wayne County,1751,320,500,459,266,150,56,0,0
26163542400,26, Michigan,163, Wayne County,1526,183,431,587,108,125,79,13,0
26163542500,26, Michigan,163, Wayne County,1575,22,440,529,104,288,105,74,13
26163542600,26, Michigan,163, Wayne County,1893,211,809,420,232,156,65,0,0
26163542900,26, Michigan,163, Wayne County,2831,167,282,1114,168,581,493,0,26
26163543000,26, Michigan,163, Wayne County,1406,23,293,262,119,308,306,45,50
26163543100,26, Michigan,163, Wayne County,1530,138,212,567,83,264,153,76,37
26163543200,26, Michigan,163, Wayne County,2032,386,583,615,139,197,112,0,0
26163543300,26, Michigan,163, Wayne County,2408,174,773,865,160,256,156,17,7
26163543400,26, Michigan,163, Wayne County,2374,329,911,413,424,110,163,24,0
26163543500,26, Michigan,163, Wayne County,561,25,277,126,80,28,17,8,0
26163543700,26, Michigan,163, Wayne County,1062,183,607,211,34,0,22,5,0
26163543900,26, Michigan,163, Wayne County,637,117,239,138,143,0,0,0,0
26163544000,26, Michigan,163, Wayne County,1749,163,704,545,100,140,97,0,0
26163544100,26, Michigan,163, Wayne County,1546,79,671,372,136,221,39,21,7
26163544200,26, Michigan,163, Wayne County,1029,99,320,391,82,76,35,16,10
26163544300,26, Michigan,163, Wayne County,1414,150,534,474,107,85,64,0,0
26163544800,26, Michigan,163, Wayne County,1010,213,339,231,74,83,43,16,11
26163545100,26, Michigan,163, Wayne County,587,125,262,141,27,4,28,0,0
26163545200,26, Michigan,163, Wayne County,1393,320,566,294,86,25,80,0,22
26163545500,26, Michigan,163, Wayne County,2193,515,738,578,114,124,72,44,8
26163545600,26, Michigan,163, Wayne County,2262,695,648,352,142,366,54,5,0
26163545700,26, Michigan,163, Wayne County,1704,378,681,378,92,138,37,0,0
26163545800,26, Michigan,163, Wayne County,2939,715,1312,423,260,140,89,0,0
26163545900,26, Michigan,163, Wayne County,2186,414,856,490,227,70,104,25,0
26163546000,26, Michigan,163, Wayne County,1584,224,720,273,255,61,51,0,0
26163546100,26, Michigan,163, Wayne County,2229,611,501,596,208,220,93,0,0
26163546201,26, Michigan,163, Wayne County,2052,275,782,421,202,258,105,9,0
26163546301,26, Michigan,163, Wayne County,1076,146,453,232,88,104,49,4,0
26163546600,26, Michigan,163, Wayne County,1098,244,339,303,119,76,17,0,0
26163546700,26, Michigan,163, Wayne County,1801,406,417,499,172,211,96,0,0
26163547000,26, Michigan,163, Wayne County,2360,614,773,669,68,83,153,0,0
26163547100,26, Michigan,163, Wayne County,2580,385,865,741,188,116,285,0,0
26163547200,26, Michigan,163, Wayne County,2575,552,1011,563,237,141,51,15,5
26163550100,26, Michigan,163, Wayne County,2965,25,308,336,192,1170,631,219,84
26163550200,26, Michigan,163, Wayne County,3015,59,290,388,257,996,707,241,77
26163550300,26, Michigan,163, Wayne County,2232,34,152,195,153,837,581,230,50
26163550400,26, Michigan,163, Wayne County,1146,13,79,181,64,432,254,84,39
26163550500,26, Michigan,163, Wayne County,2688,15,209,266,164,914,699,294,127
26163550600,26, Michigan,163, Wayne County,2108,37,88,218,60,759,576,284,86
26163550700,26, Michigan,163, Wayne County,4159,69,246,458,220,1447,834,630,255
26163550800,26, Michigan,163, Wayne County,1256,19,95,119,51,474,324,162,12
26163550900,26, Michigan,163, Wayne County,1844,22,133,226,46,625,309,446,37
26163551100,26, Michigan,163, Wayne County,3923,76,260,580,226,1576,772,257,176
26163551200,26, Michigan,163, Wayne County,2790,83,295,434,230,874,680,151,43
26163551300,26, Michigan,163, Wayne County,3033,174,844,740,511,465,239,60,0
26163551400,26, Michigan,163, Wayne County,2882,195,853,811,191,508,288,26,10
26163551500,26, Michigan,163, Wayne County,1765,45,560,498,108,332,157,44,21
26163551600,26, Michigan,163, Wayne County,2219,172,748,622,217,358,86,16,0
26163551700,26, Michigan,163, Wayne County,2535,47,149,446,104,837,651,178,123
26163551800,26, Michigan,163, Wayne County,2718,96,417,537,202,905,423,91,47
26163552000,26, Michigan,163, Wayne County,2411,761,835,377,99,224,103,12,0
26163552100,26, Michigan,163, Wayne County,2852,644,963,630,129,377,61,21,27
26163552200,26, Michigan,163, Wayne County,2186,525,593,304,144,415,177,28,0
26163552300,26, Michigan,163, Wayne County,2744,683,811,334,208,482,156,54,16
26163552400,26, Michigan,163, Wayne County,1856,684,566,174,85,243,46,19,39
26163552801,26, Michigan,163, Wayne County,2772,1181,967,260,128,163,25,0,48
26163553000,26, Michigan,163, Wayne County,600,125,221,172,49,8,25,0,0
26163553100,26, Michigan,163, Wayne County,1106,82,581,262,53,109,7,0,12
26163553200,26, Michigan,163, Wayne County,384,30,163,52,10,24,105,0,0
26163553601,26, Michigan,163, Wayne County,1619,200,454,322,127,230,188,0,98
26163553800,26, Michigan,163, Wayne County,626,41,226,193,66,68,9,0,23
26163554100,26, Michigan,163, Wayne County,2484,187,836,602,307,399,153,0,0
26163554200,26, Michigan,163, Wayne County,1974,241,596,509,187,240,201,0,0
26163554300,26, Michigan,163, Wayne County,3796,212,1279,1195,208,763,113,26,0
26163554400,26, Michigan,163, Wayne County,2470,330,1041,428,269,265,127,10,0
26163554500,26, Michigan,163, Wayne County,1765,167,445,546,261,141,205,0,0
26163554600,26, Michigan,163, Wayne County,2560,139,1015,480,365,413,126,15,7
26163554700,26, Michigan,163, Wayne County,2297,65,616,603,348,497,100,54,14
26163554800,26, Michigan,163, Wayne County,2656,211,902,751,187,381,215,9,0
26163554900,26, Michigan,163, Wayne County,2381,91,691,684,288,481,134,0,12
26163555100,26, Michigan,163, Wayne County,3112,330,793,678,507,570,223,11,0
26163555300,26, Michigan,163, Wayne County,2324,80,789,641,439,281,60,34,0
26163555401,26, Michigan,163, Wayne County,1746,123,508,622,117,208,168,0,0
26163555500,26, Michigan,163, Wayne County,2154,116,774,466,229,506,54,9,0
26163555600,26, Michigan,163, Wayne County,1785,38,501,531,283,357,75,0,0
26163556100,26, Michigan,163, Wayne County,2362,200,644,606,238,451,205,10,8
26163556200,26, Michigan,163, Wayne County,2180,179,383,666,162,608,127,46,9
26163556300,26, Michigan,163, Wayne County,2579,147,766,510,222,584,213,107,30
26163556400,26, Michigan,163, Wayne County,3267,109,396,629,370,995,616,116,36
26163556500,26, Michigan,163, Wayne County,1884,122,421,423,228,357,221,89,23
26163556600,26, Michigan,163, Wayne County,2658,138,642,481,338,669,306,58,26
26163556700,26, Michigan,163, Wayne County,2035,62,444,298,220,639,269,59,44
26163556800,26, Michigan,163, Wayne County,1315,69,292,253,192,252,227,11,19
26163556900,26, Michigan,163, Wayne County,2853,126,762,673,305,636,282,69,0
26163557000,26, Michigan,163, Wayne County,2051,181,439,533,205,414,227,34,18
26163557100,26, Michigan,163, Wayne County,2021,252,454,346,306,477,155,18,13
26163557200,26, Michigan,163, Wayne County,1488,110,432,305,68,413,137,14,9
26163557300,26, Michigan,163, Wayne County,1449,63,217,320,111,532,150,49,7
26163557400,26, Michigan,163, Wayne County,2391,42,369,404,186,762,483,97,48
26163557500,26, Michigan,163, Wayne County,2887,222,477,544,368,812,387,55,22
26163557600,26, Michigan,163, Wayne County,2259,79,548,422,239,563,332,37,39
26163557700,26, Michigan,163, Wayne County,3208,120,687,854,274,891,331,6,45
26163557901,26, Michigan,163, Wayne County,3159,112,715,554,443,912,364,26,33
26163558000,26, Michigan,163, Wayne County,3094,93,541,685,450,978,251,58,38
26163558100,26, Michigan,163, Wayne County,2611,81,614,709,143,761,256,18,29
26163558200,26, Michigan,163, Wayne County,3438,249,754,639,502,861,365,41,27
26163558301,26, Michigan,163, Wayne County,1279,74,342,311,143,334,44,24,7
26163558400,26, Michigan,163, Wayne County,3060,205,439,791,530,632,399,42,22
26163558500,26, Michigan,163, Wayne County,2893,165,666,751,423,678,170,14,26
26163558600,26, Michigan,163, Wayne County,1348,57,293,290,123,372,116,80,17
26163558700,26, Michigan,163, Wayne County,2001,2,404,671,110,469,298,25,22
26163558800,26, Michigan,163, Wayne County,1994,64,602,351,218,581,158,20,0
26163558900,26, Michigan,163, Wayne County,1407,93,336,353,155,316,144,10,0
26163559000,26, Michigan,163, Wayne County,1854,31,453,684,179,402,98,0,7
26163559100,26, Michigan,163, Wayne County,1881,131,525,397,275,409,143,0,1
26163559200,26, Michigan,163, Wayne County,1615,104,390,440,174,422,81,4,0
26163559800,26, Michigan,163, Wayne County,2169,623,575,658,163,150,0,0,0
26163560100,26, Michigan,163, Wayne County,2232,59,187,319,217,866,470,103,11
26163560201,26, Michigan,163, Wayne County,1336,5,107,134,59,562,437,24,8
26163560202,26, Michigan,163, Wayne County,2696,74,374,274,505,773,470,139,87
26163560300,26, Michigan,163, Wayne County,2695,32,309,399,172,988,635,135,25
26163560400,26, Michigan,163, Wayne County,5137,118,557,1050,233,1757,1121,175,126
26163561200,26, Michigan,163, Wayne County,5658,99,419,674,334,2182,1179,563,208
26163561301,26, Michigan,163, Wayne County,2457,77,231,270,115,768,723,192,81
26163561302,26, Michigan,163, Wayne County,3044,38,112,223,118,1040,1096,231,186
26163561600,26, Michigan,163, Wayne County,3165,61,544,774,279,937,411,123,36
26163561700,26, Michigan,163, Wayne County,1700,148,523,362,108,334,182,28,15
26163561900,26, Michigan,163, Wayne County,5268,78,681,618,188,1706,1487,372,138
26163562300,26, Michigan,163, Wayne County,1571,36,129,217,49,546,454,88,52
26163562400,26, Michigan,163, Wayne County,4001,119,582,409,305,1587,840,81,78
26163562500,26, Michigan,163, Wayne County,1335,52,296,357,126,389,83,19,13
26163562600,26, Michigan,163, Wayne County,2699,22,275,395,85,939,642,168,173
26163562700,26, Michigan,163, Wayne County,2621,71,287,295,191,1121,492,140,24
26163562800,26, Michigan,163, Wayne County,2657,119,456,419,264,993,266,77,63
26163562900,26, Michigan,163, Wayne County,2704,128,624,592,243,670,376,20,51
26163563200,26, Michigan,163, Wayne County,2086,23,539,639,238,378,249,11,9
26163563300,26, Michigan,163, Wayne County,2280,31,510,686,205,494,305,39,10
26163563400,26, Michigan,163, Wayne County,3260,52,555,650,313,1083,502,68,37
26163563500,26, Michigan,163, Wayne County,4362,90,318,645,570,1812,720,127,80
26163563600,26, Michigan,163, Wayne County,1410,121,116,347,115,429,217,10,55
26163563700,26, Michigan,163, Wayne County,1378,109,169,179,86,557,253,9,16
26163563800,26, Michigan,163, Wayne County,2156,36,536,496,235,634,162,34,23
26163563900,26, Michigan,163, Wayne County,1915,275,207,433,110,490,304,18,78
26163564000,26, Michigan,163, Wayne County,1753,135,558,348,64,460,128,33,27
26163564100,26, Michigan,163, Wayne County,3243,290,453,493,545,967,367,99,29
26163564200,26, Michigan,163, Wayne County,2716,375,449,488,409,576,367,32,20
26163564300,26, Michigan,163, Wayne County,1783,132,337,430,156,312,290,85,41
26163564401,26, Michigan,163, Wayne County,3774,96,312,487,311,1118,1007,227,216
26163564402,26, Michigan,163, Wayne County,4144,238,267,309,215,1665,1148,254,48
26163564501,26, Michigan,163, Wayne County,3573,18,134,283,300,1275,1093,218,252
26163564502,26, Michigan,163, Wayne County,3146,68,519,374,280,929,583,114,279
26163564503,26, Michigan,163, Wayne County,2658,150,450,415,291,919,313,63,57
26163564504,26, Michigan,163, Wayne County,5605,220,916,1194,345,1416,1111,270,133
26163564600,26, Michigan,163, Wayne County,4575,151,516,575,236,1928,923,96,150
26163564700,26, Michigan,163, Wayne County,3236,127,488,495,387,1031,570,114,24
26163564800,26, Michigan,163, Wayne County,3416,255,480,694,138,919,779,93,58
26163564900,26, Michigan,163, Wayne County,1264,210,396,316,139,133,70,0,0
26163565001,26, Michigan,163, Wayne County,3881,180,640,676,361,1037,769,150,68
26163565100,26, Michigan,163, Wayne County,2623,224,831,683,276,400,176,33,0
26163565200,26, Michigan,163, Wayne County,3816,232,1172,673,526,629,466,37,81
26163565301,26, Michigan,163, Wayne County,1845,282,323,977,37,221,5,0,0
26163565302,26, Michigan,163, Wayne County,3214,429,870,686,327,642,214,0,46
26163565600,26, Michigan,163, Wayne County,1421,112,366,395,201,288,59,0,0
26163565700,26, Michigan,163, Wayne County,2413,172,733,552,76,504,268,59,49
26163565800,26, Michigan,163, Wayne County,2585,221,1077,636,282,248,111,0,10
26163565900,26, Michigan,163, Wayne County,1780,208,653,414,184,199,109,0,13
26163566400,26, Michigan,163, Wayne County,753,59,248,239,72,67,68,0,0
26163566500,26, Michigan,163, Wayne County,1859,280,545,506,235,147,140,6,0
26163566600,26, Michigan,163, Wayne County,1438,63,519,306,227,170,114,26,13
26163566700,26, Michigan,163, Wayne County,2454,377,1070,484,227,169,80,20,27
26163566800,26, Michigan,163, Wayne County,2110,284,618,555,183,434,36,0,0
26163566900,26, Michigan,163, Wayne County,3592,305,1502,1145,195,346,99,0,0
26163567000,26, Michigan,163, Wayne County,2999,349,1011,956,165,364,154,0,0
26163567100,26, Michigan,163, Wayne County,2482,241,736,670,320,296,202,9,8
26163567201,26, Michigan,163, Wayne County,2375,166,670,750,331,338,95,8,17
26163567202,26, Michigan,163, Wayne County,2039,185,682,583,167,256,166,0,0
26163567300,26, Michigan,163, Wayne County,3281,183,1057,807,263,815,122,24,10
26163567400,26, Michigan,163, Wayne County,2178,142,705,671,169,325,151,15,0
26163567800,26, Michigan,163, Wayne County,3067,249,939,693,551,432,203,0,0
26163567900,26, Michigan,163, Wayne County,2193,114,663,632,298,386,79,21,0
26163568000,26, Michigan,163, Wayne County,1388,190,511,294,148,184,44,7,10
26163568200,26, Michigan,163, Wayne County,2736,324,883,696,155,531,136,11,0
26163568300,26, Michigan,163, Wayne County,2943,154,1286,810,302,299,92,0,0
26163568400,26, Michigan,163, Wayne County,2543,175,1002,781,290,190,105,0,0
26163568500,26, Michigan,163, Wayne County,2452,565,846,748,136,90,67,0,0
26163568700,26, Michigan,163, Wayne County,2596,317,601,553,242,573,310,0,0
26163568800,26, Michigan,163, Wayne County,2462,342,743,519,117,223,169,349,0
26163568900,26, Michigan,163, Wayne County,2106,280,749,530,104,259,158,26,0
26163569100,26, Michigan,163, Wayne County,1729,116,684,537,182,132,31,15,32
26163569200,26, Michigan,163, Wayne County,1992,200,750,546,211,251,34,0,0
26163569300,26, Michigan,163, Wayne County,2582,187,1074,667,296,291,54,0,13
26163569400,26, Michigan,163, Wayne County,2158,150,740,690,247,260,54,17,0
26163569500,26, Michigan,163, Wayne County,1886,163,766,541,107,212,87,0,10
26163569600,26, Michigan,163, Wayne County,2596,203,981,731,250,329,91,11,0
26163569700,26, Michigan,163, Wayne County,3331,321,967,1148,483,239,157,2,14
26163569800,26, Michigan,163, Wayne County,1667,219,597,471,152,162,45,16,5
26163569900,26, Michigan,163, Wayne County,1697,292,680,427,123,102,69,0,4
26163570100,26, Michigan,163, Wayne County,3139,447,889,933,200,485,166,7,12
26163570200,26, Michigan,163, Wayne County,1453,320,586,333,84,116,14,0,0
26163570400,26, Michigan,163, Wayne County,3505,832,1383,890,171,121,108,0,0
26163570500,26, Michigan,163, Wayne County,2463,282,794,776,359,153,99,0,0
26163570600,26, Michigan,163, Wayne County,1369,207,474,417,53,175,32,0,11
26163570800,26, Michigan,163, Wayne County,1903,215,874,453,130,183,48,0,0
26163570900,26, Michigan,163, Wayne County,1306,157,530,400,62,118,39,0,0
26163571000,26, Michigan,163, Wayne County,1385,231,513,381,151,76,22,0,11
26163571500,26, Michigan,163, Wayne County,3100,365,701,764,352,617,173,90,38
26163571600,26, Michigan,163, Wayne County,1072,142,357,230,111,121,53,27,31
26163571700,26, Michigan,163, Wayne County,1761,209,342,345,430,345,81,9,0
26163571800,26, Michigan,163, Wayne County,2428,241,723,531,223,355,337,9,9
26163571900,26, Michigan,163, Wayne County,1983,204,499,585,211,246,167,60,11
26163572000,26, Michigan,163, Wayne County,1497,136,403,262,171,344,160,21,0
26163572100,26, Michigan,163, Wayne County,4331,558,1413,866,366,608,339,119,62
26163572200,26, Michigan,163, Wayne County,5402,611,1615,1298,467,946,280,129,56
26163572400,26, Michigan,163, Wayne County,893,98,230,110,99,184,122,50,0
26163572500,26, Michigan,163, Wayne County,1565,223,700,345,147,109,31,10,0
26163572600,26, Michigan,163, Wayne County,3637,420,1239,790,509,391,227,61,0
26163572700,26, Michigan,163, Wayne County,3416,435,1213,752,370,511,118,9,8
26163572800,26, Michigan,163, Wayne County,3897,544,1656,839,337,292,196,0,33
26163572900,26, Michigan,163, Wayne County,1821,221,606,548,113,290,33,0,10
26163573000,26, Michigan,163, Wayne County,1926,262,450,329,149,408,221,26,81
26163573100,26, Michigan,163, Wayne County,2964,283,1051,477,137,539,292,105,80
26163573300,26, Michigan,163, Wayne County,2140,743,487,155,300,303,98,28,26
26163573400,26, Michigan,163, Wayne County,2245,478,625,563,49,382,140,8,0
26163573501,26, Michigan,163, Wayne County,2811,1256,661,484,77,149,150,0,34
26163573600,26, Michigan,163, Wayne County,3631,1113,847,712,353,510,76,20,0
26163573701,26, Michigan,163, Wayne County,1094,218,180,228,71,301,57,33,6
26163573702,26, Michigan,163, Wayne County,4209,1203,1123,476,386,678,243,46,54
26163573800,26, Michigan,163, Wayne County,3261,927,932,676,189,398,95,28,16
26163573900,26, Michigan,163, Wayne County,2737,612,969,489,118,340,133,42,34
26163574000,26, Michigan,163, Wayne County,3532,533,1190,728,298,457,183,64,79
26163574100,26, Michigan,163, Wayne County,2785,534,861,513,114,596,97,44,26
26163574203,26, Michigan,163, Wayne County,2427,123,327,299,74,691,663,78,172
26163574301,26, Michigan,163, Wayne County,2454,304,339,442,309,706,224,64,66
26163574600,26, Michigan,163, Wayne County,3593,277,609,517,379,958,547,129,177
26163574700,26, Michigan,163, Wayne County,3542,153,540,605,371,1308,467,53,45
26163574800,26, Michigan,163, Wayne County,2909,68,379,377,239,955,719,153,19
26163574900,26, Michigan,163, Wayne County,1403,56,269,271,68,426,224,21,68
26163575000,26, Michigan,163, Wayne County,3666,123,485,889,358,1182,507,81,41
26163575100,26, Michigan,163, Wayne County,2018,118,489,351,340,391,192,103,34
26163575200,26, Michigan,163, Wayne County,3141,123,874,906,443,539,206,13,37
26163575300,26, Michigan,163, Wayne County,2570,194,673,463,449,413,313,38,27
26163575401,26, Michigan,163, Wayne County,2335,195,565,703,212,426,195,12,27
26163575500,26, Michigan,163, Wayne County,2796,243,583,676,467,468,323,27,9
26163575600,26, Michigan,163, Wayne County,1195,93,341,288,122,245,90,16,0
26163576001,26, Michigan,163, Wayne County,1402,186,440,347,119,149,118,30,13
26163576100,26, Michigan,163, Wayne County,4700,544,1292,1006,908,680,270,0,0
26163576200,26, Michigan,163, Wayne County,1723,75,430,542,199,252,175,26,24
26163576300,26, Michigan,163, Wayne County,1833,100,573,468,191,305,161,24,11
26163576400,26, Michigan,163, Wayne County,2831,112,652,906,388,494,223,0,56
26163576500,26, Michigan,163, Wayne County,2788,204,636,586,379,447,487,23,26
